time,Ng,GenPCal
2021-11-02 12:22:34.653,12970.7,9523.39
2021-11-02 12:22:38.073,12971.04,9544.03
2021-11-02 12:22:41.353,12970.53,9524.47
2021-11-02 12:22:44.633,12979.22,9542.78
2021-11-02 12:22:47.653,12980.13,9522.53
2021-11-02 12:22:51.653,12976.56,9537.72
2021-11-02 12:22:55.253,12973.8,9522.66
2021-11-02 12:22:58.633,12981.5,9532.63
2021-11-02 12:23:02.453,12976.59,9541.49
2021-11-02 12:23:06.153,12973.81,9540.83
2021-11-02 12:23:09.613,12976.02,9526.65
2021-11-02 12:23:12.633,12974.6,9549.53
2021-11-02 12:23:16.173,12982.3,9538.16
2021-11-02 12:23:19.313,12976.53,9529.95
2021-11-02 12:23:22.653,12973.1,9550.63
2021-11-02 12:23:26.073,12975.27,9523.08
2021-11-02 12:23:29.353,12975.32,9535.87
2021-11-02 12:23:32.653,12975.74,9532.56
2021-11-02 12:23:36.053,12979.24,9537.32
2021-11-02 12:23:39.153,12986.42,9535.57
2021-11-02 12:23:42.493,12981.48,9522.35
2021-11-02 12:23:45.553,12976.71,9543.12
2021-11-02 12:23:48.633,12982.71,9548.06
2021-11-02 12:23:52.173,12969.46,9531.54
2021-11-02 12:23:55.413,12971.16,9522.43
2021-11-02 12:23:58.653,12973.32,9549.83
2021-11-02 12:24:01.653,12967.93,9479.94
2021-11-02 12:24:05.373,12968.32,9370.67
2021-11-02 12:24:08.653,12951.2,9286.02
2021-11-02 12:24:12.093,12938.48,9183.62
2021-11-02 12:24:15.533,12928.38,9052.16
2021-11-02 12:24:19.113,12913.24,8945.46
2021-11-02 12:24:22.413,12906.76,8876.25
2021-11-02 12:24:25.653,12875.81,8738.23
2021-11-02 12:24:29.353,12869.23,8621.23
2021-11-02 12:24:32.653,12857.79,8570.72
2021-11-02 12:24:36.193,12846.33,8504.55
2021-11-02 12:24:39.373,12853.27,8515.0
2021-11-02 12:24:42.653,12862.33,8530.22
2021-11-02 12:24:45.653,12870.2,8521.58
2021-11-02 12:24:49.353,12864.42,8527.59
2021-11-02 12:24:52.513,12860.78,8506.76
2021-11-02 12:24:55.653,12857.58,8501.97
2021-11-02 12:24:59.137,12856.32,8518.77
2021-11-02 12:25:02.233,12856.35,8508.09
2021-11-02 12:25:05.633,12862.72,8502.51
2021-11-02 12:25:08.633,12862.55,8520.41
2021-11-02 12:25:12.213,12861.32,8506.97
2021-11-02 12:25:15.633,12860.92,8514.97
2021-11-02 12:25:19.393,12865.73,8511.88
2021-11-02 12:25:22.633,12864.51,8522.96
2021-11-02 12:25:26.533,12862.59,8519.58
2021-11-02 12:25:30.133,12865.55,8506.35
2021-11-02 12:25:33.533,12862.41,8520.83
2021-11-02 12:25:37.033,12862.37,8502.71
2021-11-02 12:25:40.333,12862.24,8504.04
2021-11-02 12:25:43.633,12862.4,8523.21
2021-11-02 12:25:47.033,12862.5,8507.91
2021-11-02 12:25:50.533,12862.36,8507.03
2021-11-02 12:25:53.633,12863.51,8520.08
2021-11-02 12:25:57.133,12862.08,8502.84
2021-11-02 12:26:00.593,12857.44,8519.81
2021-11-02 12:26:03.633,12861.0,8501.45
2021-11-02 12:26:07.053,12862.23,8526.65
2021-11-02 12:26:10.533,12862.7,8510.81
2021-11-02 12:26:13.593,12862.23,8519.72
2021-11-02 12:26:16.633,12860.24,8501.77
2021-11-02 12:26:20.053,12863.57,8514.52
2021-11-02 12:26:23.333,12862.28,8518.13
2021-11-02 12:26:26.613,12861.25,8504.28
2021-11-02 12:26:29.633,12858.53,8502.38
2021-11-02 12:26:32.633,12862.3,8529.49
2021-11-02 12:26:36.193,12865.11,8507.83
2021-11-02 12:26:39.313,12861.73,8514.24
2021-11-02 12:26:42.613,12862.21,8524.12
2021-11-02 12:26:46.033,12862.17,8515.85
2021-11-02 12:26:49.453,12859.08,8516.36
2021-11-02 12:26:52.633,12861.27,8511.08
2021-11-02 12:26:55.633,12867.09,8526.91
2021-11-02 12:26:59.173,12861.73,8517.64
2021-11-02 12:27:02.513,12861.71,8512.65
2021-11-02 12:27:05.633,12857.67,8503.29
2021-11-02 12:27:08.633,12861.98,8526.75
2021-11-02 12:27:11.633,12858.62,8507.76
2021-11-02 12:27:15.253,12862.36,8502.61
2021-11-02 12:27:18.633,12861.97,8525.42
2021-11-02 12:27:21.633,12856.76,8508.72
2021-11-02 12:27:25.413,12863.55,8517.14
2021-11-02 12:27:28.573,12862.08,8502.03
2021-11-02 12:27:31.653,12859.25,8528.87
2021-11-02 12:27:34.633,12860.44,8508.54
2021-11-02 12:27:37.633,12857.37,8508.02
2021-11-02 12:27:41.053,12862.89,8505.67
2021-11-02 12:27:44.153,12857.55,8510.52
2021-11-02 12:27:47.333,12862.23,8520.62
2021-11-02 12:27:50.613,12864.03,8506.13
2021-11-02 12:27:53.633,12857.58,8518.36
2021-11-02 12:27:57.353,12862.17,8516.85
2021-11-02 12:28:00.633,12862.23,8500.84
2021-11-02 12:28:04.073,12862.77,8512.44
2021-11-02 12:28:07.413,12863.12,8525.7
2021-11-02 12:28:10.513,12864.99,8519.68
2021-11-02 12:28:13.633,12862.23,8499.43
2021-11-02 12:28:16.633,12858.55,8510.96
2021-11-02 12:28:20.190,12863.51,8516.05
2021-11-02 12:28:23.513,12862.24,8509.76
2021-11-02 12:28:26.633,12861.38,8502.75
2021-11-02 12:28:30.333,12858.61,8505.47
2021-11-02 12:28:33.633,12860.77,8529.84
2021-11-02 12:28:37.193,12860.66,8511.78
2021-11-02 12:28:40.273,12863.38,8512.42
2021-11-02 12:28:43.433,12862.27,8514.97
2021-11-02 12:28:46.633,12862.47,8515.89
2021-11-02 12:28:49.630,12864.56,8499.1
2021-11-02 12:28:52.633,12861.33,8509.5
2021-11-02 12:28:55.633,12861.21,8517.52
2021-11-02 12:28:59.153,12868.44,8529.1
2021-11-02 12:29:02.273,12862.01,8504.26
2021-11-02 12:29:05.610,12863.41,8518.43
2021-11-02 12:29:08.590,12864.37,8516.86
2021-11-02 12:29:12.593,12861.17,8517.8
2021-11-02 12:29:15.610,12861.98,8505.2
2021-11-02 12:29:18.633,12865.8,8520.07
2021-11-02 12:29:21.633,12862.24,8511.06
2021-11-02 12:29:25.093,12861.81,8521.82
2021-11-02 12:29:28.230,12862.26,8511.14
2021-11-02 12:29:31.593,12862.64,8520.62
2021-11-02 12:29:34.633,12863.39,8503.02
2021-11-02 12:29:37.633,12862.63,8515.39
2021-11-02 12:29:41.473,12865.1,8511.3
2021-11-02 12:29:44.630,12862.07,8510.28
2021-11-02 12:29:48.493,12862.24,8515.16
2021-11-02 12:29:51.633,12862.24,8501.73
2021-11-02 12:29:55.250,12863.94,8512.64
2021-11-02 12:29:58.633,12862.4,8524.31
2021-11-02 12:30:01.633,12862.86,8513.4
2021-11-02 12:30:04.630,12862.6,8505.56
2021-11-02 12:30:08.213,12862.52,8510.26
2021-11-02 12:30:11.570,12868.68,8503.82
2021-11-02 12:30:14.630,12868.5,8520.29
2021-11-02 12:30:18.150,12868.63,8517.8
2021-11-02 12:30:21.413,12864.19,8515.62
2021-11-02 12:30:24.630,12862.04,8501.9
2021-11-02 12:30:28.253,12862.18,8517.53
2021-11-02 12:30:31.553,12855.87,8502.32
2021-11-02 12:30:34.630,12861.29,8530.56
2021-11-02 12:30:37.630,12856.86,8509.36
2021-11-02 12:30:41.193,12860.98,8520.27
2021-11-02 12:30:44.393,12856.04,8503.84
2021-11-02 12:30:47.470,12861.69,8520.71
2021-11-02 12:30:50.633,12855.83,8514.48
2021-11-02 12:30:53.633,12861.98,8505.82
2021-11-02 12:30:57.230,12859.47,8503.38
2021-11-02 12:31:00.513,12857.66,8527.09
2021-11-02 12:31:03.633,12856.27,8502.91
2021-11-02 12:31:07.090,12862.15,8514.97
2021-11-02 12:31:10.273,12855.84,8500.66
2021-11-02 12:31:13.413,12860.83,8530.09
2021-11-02 12:31:16.550,12862.2,8501.62
2021-11-02 12:31:19.630,12857.38,8511.77
2021-11-02 12:31:22.630,12855.87,8516.16
2021-11-02 12:31:25.630,12857.04,8501.68
2021-11-02 12:31:29.130,12858.46,8512.45
2021-11-02 12:31:32.310,12857.35,8508.17
2021-11-02 12:31:35.430,12859.93,8516.69
2021-11-02 12:31:38.653,12857.1,8503.73
2021-11-02 12:31:41.633,12855.9,8532.5
2021-11-02 12:31:44.630,12861.65,8510.8
2021-11-02 12:31:48.130,12855.94,8517.58
2021-11-02 12:31:51.250,12857.49,8509.98
2021-11-02 12:31:54.370,12863.63,8529.36
2021-11-02 12:31:57.470,12862.24,8506.85
2021-11-02 12:32:00.570,12859.31,8508.09
2021-11-02 12:32:03.633,12862.21,8515.83
2021-11-02 12:32:07.070,12856.58,8505.45
2021-11-02 12:32:10.430,12862.2,8508.81
2021-11-02 12:32:13.630,12862.4,8512.58
2021-11-02 12:32:16.633,12859.56,8515.1
2021-11-02 12:32:19.633,12862.23,8501.45
2021-11-02 12:32:22.610,12863.85,8515.24
2021-11-02 12:32:26.070,12860.58,8504.31
2021-11-02 12:32:29.190,12862.18,8513.73
2021-11-02 12:32:32.350,12862.25,8510.27
2021-11-02 12:32:35.430,12859.25,8502.8
2021-11-02 12:32:38.610,12858.92,8531.89
2021-11-02 12:32:41.630,12857.4,8506.44
2021-11-02 12:32:45.110,12856.05,8517.72
2021-11-02 12:32:48.350,12865.93,8501.89
2021-11-02 12:32:51.630,12860.1,8530.57
2021-11-02 12:32:54.633,12858.55,8506.79
2021-11-02 12:32:58.070,12861.78,8512.65
2021-11-02 12:33:01.170,12858.3,8509.69
2021-11-02 12:33:04.290,12862.02,8523.65
2021-11-02 12:33:07.410,12862.35,8500.59
2021-11-02 12:33:10.610,12862.22,8517.45
2021-11-02 12:33:13.630,12857.79,8516.09
2021-11-02 12:33:17.010,12863.21,8527.39
2021-11-02 12:33:20.290,12863.82,8503.25
2021-11-02 12:33:23.590,12865.6,8520.97
2021-11-02 12:33:26.610,12862.24,8502.03
2021-11-02 12:33:29.630,12866.89,8522.88
2021-11-02 12:33:32.630,12866.57,8529.15
2021-11-02 12:33:35.630,12862.23,8508.97
2021-11-02 12:33:39.110,12862.29,8515.97
2021-11-02 12:33:42.330,12867.06,8501.47
2021-11-02 12:33:45.630,12866.21,8524.93
2021-11-02 12:33:48.630,12864.85,8504.79
2021-11-02 12:33:51.630,12862.23,8499.44
2021-11-02 12:33:55.090,12863.49,8515.95
2021-11-02 12:33:58.350,12863.89,8510.64
2021-11-02 12:34:01.490,12862.23,8515.91
2021-11-02 12:34:04.630,12868.58,8516.15
2021-11-02 12:34:07.630,12862.28,8518.32
2021-11-02 12:34:10.630,12862.45,8506.42
2021-11-02 12:34:14.030,12862.23,8530.96
2021-11-02 12:34:17.170,12866.79,8507.05
2021-11-02 12:34:20.290,12860.22,8514.74
2021-11-02 12:34:23.410,12862.63,8507.26
2021-11-02 12:34:26.510,12868.56,8514.35
2021-11-02 12:34:29.590,12862.8,8529.95
2021-11-02 12:34:33.070,12862.85,8501.37
2021-11-02 12:34:36.310,12863.43,8519.18
2021-11-02 12:34:39.370,12867.42,8502.2
2021-11-02 12:34:42.630,12865.1,8529.83
2021-11-02 12:34:45.630,12865.27,8507.22
2021-11-02 12:34:49.050,12867.77,8520.46
2021-11-02 12:34:52.330,12863.27,8508.33
2021-11-02 12:34:55.490,12867.78,8523.45
2021-11-02 12:34:58.630,12864.03,8503.27
2021-11-02 12:35:02.190,12863.42,8519.63
2021-11-02 12:35:05.330,12864.07,8509.79
2021-11-02 12:35:08.610,12868.68,8512.43
2021-11-02 12:35:11.630,12862.23,8504.92
2021-11-02 12:35:15.230,12863.49,8502.43
2021-11-02 12:35:18.570,12868.58,8525.15
2021-11-02 12:35:21.630,12862.79,8501.15
2021-11-02 12:35:25.210,12864.27,8509.32
2021-11-02 12:35:28.490,12868.32,8517.23
2021-11-02 12:35:31.630,12862.44,8518.62
2021-11-02 12:35:34.630,12866.04,8501.78
2021-11-02 12:35:38.050,12863.67,8509.0
2021-11-02 12:35:41.430,12862.4,8529.87
2021-11-02 12:35:44.630,12867.15,8502.39
2021-11-02 12:35:47.630,12864.63,8513.49
2021-11-02 12:35:51.010,12868.15,8516.19
2021-11-02 12:35:54.130,12862.3,8529.6
2021-11-02 12:35:57.230,12868.88,8509.94
2021-11-02 12:36:00.370,12868.63,8502.66
2021-11-02 12:36:03.490,12861.8,8517.87
2021-11-02 12:36:06.630,12863.77,8502.43
2021-11-02 12:36:09.630,12863.75,8530.06
2021-11-02 12:36:12.630,12868.39,8509.81
2021-11-02 12:36:16.030,12867.65,8519.34
2021-11-02 12:36:19.150,12867.64,8509.63
2021-11-02 12:36:22.410,12862.56,8516.2
2021-11-02 12:36:25.550,12868.03,8509.68
2021-11-02 12:36:28.630,12873.15,8512.58
2021-11-02 12:36:31.630,12868.63,8520.02
2021-11-02 12:36:34.630,12871.57,8504.73
2021-11-02 12:36:38.010,12868.57,8507.44
2021-11-02 12:36:41.170,12868.6,8504.38
2021-11-02 12:36:44.310,12868.84,8515.33
2021-11-02 12:36:47.410,12868.85,8515.52
2021-11-02 12:36:50.630,12873.67,8506.17
2021-11-02 12:36:53.630,12868.59,8528.88
2021-11-02 12:36:57.210,12865.71,8499.38
2021-11-02 12:37:00.430,12869.66,8516.84
2021-11-02 12:37:03.630,12868.47,8507.79
2021-11-02 12:37:06.630,12868.59,8531.4
2021-11-02 12:37:10.270,12868.91,8512.71
2021-11-02 12:37:13.550,12868.49,8506.08
2021-11-02 12:37:16.610,12874.66,8512.41
2021-11-02 12:37:19.630,12874.84,8517.8
2021-11-02 12:37:23.070,12874.8,8516.62
2021-11-02 12:37:26.150,12869.6,8501.4
2021-11-02 12:37:29.270,12869.48,8508.19
2021-11-02 12:37:32.390,12864.33,8532.4
2021-11-02 12:37:35.490,12868.55,8501.25
2021-11-02 12:37:38.630,12868.6,8519.34
2021-11-02 12:37:42.010,12868.6,8510.11
2021-11-02 12:37:45.270,12868.59,8530.74
2021-11-02 12:37:48.550,12862.41,8506.22
2021-11-02 12:37:51.630,12868.2,8505.9
2021-11-02 12:37:54.630,12867.96,8515.76
2021-11-02 12:37:58.010,12868.47,8528.77
2021-11-02 12:38:01.110,12870.65,8506.04
2021-11-02 12:38:04.210,12866.85,8504.24
2021-11-02 12:38:07.330,12867.69,8520.12
2021-11-02 12:38:10.630,12869.94,8507.63
2021-11-02 12:38:13.630,12870.17,8530.58
2021-11-02 12:38:16.630,12866.09,8510.33
2021-11-02 12:38:19.630,12869.86,8501.88
2021-11-02 12:38:23.170,12863.4,8508.9
2021-11-02 12:38:26.450,12869.62,8529.14
2021-11-02 12:38:29.630,12868.87,8507.31
2021-11-02 12:38:32.630,12868.6,8500.24
2021-11-02 12:38:36.170,12868.42,8511.78
2021-11-02 12:38:39.270,12868.65,8518.09
2021-11-02 12:38:42.470,12868.63,8500.95
2021-11-02 12:38:45.610,12872.27,8520.31
2021-11-02 12:38:49.010,12868.95,8511.77
2021-11-02 12:38:52.110,12868.32,8513.77
2021-11-02 12:38:55.450,12868.59,8504.34
2021-11-02 12:38:58.630,12874.89,8521.39
2021-11-02 12:39:01.630,12868.98,8506.68
2021-11-02 12:39:05.250,12866.12,8519.62
2021-11-02 12:39:08.550,12868.71,8510.35
2021-11-02 12:39:11.610,12873.08,8517.58
2021-11-02 12:39:15.130,12871.58,8516.93
2021-11-02 12:39:18.390,12870.28,8514.46
2021-11-02 12:39:21.610,12869.14,8505.33
2021-11-02 12:39:24.630,12871.64,8517.63
2021-11-02 12:39:28.190,12867.7,8521.41
2021-11-02 12:39:31.490,12870.96,8501.16
2021-11-02 12:39:34.630,12874.0,8513.54
2021-11-02 12:39:38.030,12864.28,8508.89
2021-11-02 12:39:41.370,12868.6,8527.11
2021-11-02 12:39:44.490,12871.32,8510.04
2021-11-02 12:39:47.630,12874.06,8514.73
2021-11-02 12:39:50.630,12874.16,8510.54
2021-11-02 12:39:53.610,12874.98,8514.15
2021-11-02 12:39:57.210,12875.3,8504.51
2021-11-02 12:40:00.550,12869.96,8514.48
2021-11-02 12:40:03.590,12868.6,8518.24
2021-11-02 12:40:06.630,12870.15,8502.36
2021-11-02 12:40:10.230,12872.1,8501.12
2021-11-02 12:40:13.510,12873.99,8510.48
2021-11-02 12:40:16.610,12874.03,8502.36
2021-11-02 12:40:19.610,12868.61,8510.53
2021-11-02 12:40:22.630,12871.71,8521.53
2021-11-02 12:40:26.130,12869.42,8521.21
2021-11-02 12:40:29.450,12870.41,8505.6
2021-11-02 12:40:32.570,12871.56,8527.47
2021-11-02 12:40:35.630,12869.1,8519.31
2021-11-02 12:40:39.170,12869.14,8521.22
2021-11-02 12:40:42.270,12868.5,8511.77
2021-11-02 12:40:45.530,12868.75,8523.38
2021-11-02 12:40:48.610,12868.85,8516.73
2021-11-02 12:40:52.090,12869.39,8518.49
2021-11-02 12:40:55.190,12868.87,8504.57
2021-11-02 12:40:58.470,12872.13,8530.52
2021-11-02 12:41:01.590,12869.18,8504.69
2021-11-02 12:41:04.630,12868.61,8506.6
2021-11-02 12:41:07.630,12866.47,8518.91
2021-11-02 12:41:11.190,12870.15,8526.7
2021-11-02 12:41:14.310,12869.79,8505.63
2021-11-02 12:41:17.410,12867.98,8512.36
2021-11-02 12:41:20.610,12870.75,8519.92
2021-11-02 12:41:23.630,12868.92,8505.94
2021-11-02 12:41:27.270,12873.49,8513.95
2021-11-02 12:41:30.570,12874.31,8520.88
2021-11-02 12:41:33.630,12869.77,8503.48
2021-11-02 12:41:37.190,12874.67,8524.52
2021-11-02 12:41:40.450,12868.68,8502.03
2021-11-02 12:41:43.610,12868.59,8517.88
2021-11-02 12:41:46.630,12872.63,8506.69
2021-11-02 12:41:50.210,12873.96,8513.33
2021-11-02 12:41:53.490,12871.91,8508.01
2021-11-02 12:41:56.630,12868.52,8519.81
2021-11-02 12:41:59.630,12872.39,8502.5
2021-11-02 12:42:03.250,12870.78,8517.99
2021-11-02 12:42:06.430,12868.72,8511.32
2021-11-02 12:42:09.530,12874.84,8513.01
2021-11-02 12:42:12.630,12869.15,8508.77
2021-11-02 12:42:15.630,12873.12,8533.24
2021-11-02 12:42:19.030,12874.95,8504.39
2021-11-02 12:42:22.110,12868.67,8515.9
2021-11-02 12:42:25.410,12872.87,8506.52
2021-11-02 12:42:28.610,12874.55,8532.33
2021-11-02 12:42:32.010,12868.6,8504.75
2021-11-02 12:42:35.170,12870.45,8517.74
2021-11-02 12:42:38.270,12874.92,8503.54
2021-11-02 12:42:41.590,12873.17,8534.36
2021-11-02 12:42:44.610,12874.16,8506.93
2021-11-02 12:42:47.630,12874.02,8513.34
2021-11-02 12:42:51.090,12874.73,8508.19
2021-11-02 12:42:54.170,12872.2,8533.72
2021-11-02 12:42:57.250,12866.46,8517.22
2021-11-02 12:43:00.350,12869.76,8504.99
2021-11-02 12:43:03.450,12868.51,8520.67
2021-11-02 12:43:06.610,12868.9,8505.19
2021-11-02 12:43:10.210,12868.94,8506.02
2021-11-02 12:43:13.430,12869.56,8518.24
2021-11-02 12:43:16.630,12868.87,8509.29
2021-11-02 12:43:19.630,12874.24,8506.21
2021-11-02 12:43:22.630,12868.58,8529.86
2021-11-02 12:43:26.010,12869.91,8505.83
2021-11-02 12:43:29.350,12873.25,8505.76
2021-11-02 12:43:32.450,12867.42,8523.28
2021-11-02 12:43:35.630,12868.66,8511.22
2021-11-02 12:43:39.050,12874.36,8520.15
2021-11-02 12:43:42.310,12867.54,8503.11
2021-11-02 12:43:45.590,12868.54,8533.68
2021-11-02 12:43:48.630,12870.89,8505.54
2021-11-02 12:43:52.110,12868.49,8520.4
2021-11-02 12:43:55.370,12868.59,8502.64
2021-11-02 12:43:58.630,12863.56,8532.42
2021-11-02 12:44:01.610,12866.78,8505.91
2021-11-02 12:44:05.130,12874.85,8511.66
2021-11-02 12:44:08.370,12867.38,8512.25
2021-11-02 12:44:11.610,12868.58,8526.22
2021-11-02 12:44:14.630,12869.64,8501.6
2021-11-02 12:44:18.150,12868.57,8504.9
2021-11-02 12:44:21.390,12864.57,8530.44
2021-11-02 12:44:24.630,12869.07,8500.42
2021-11-02 12:44:27.630,12870.52,8518.85
2021-11-02 12:44:30.630,12866.56,8514.01
2021-11-02 12:44:34.070,12868.65,8509.93
2021-11-02 12:44:37.170,12866.11,8531.11
2021-11-02 12:44:40.487,12866.68,8504.6
2021-11-02 12:44:43.630,12870.82,8510.7
2021-11-02 12:44:46.630,12869.2,8508.92
2021-11-02 12:44:50.127,12869.22,8517.53
2021-11-02 12:44:53.450,12866.24,8509.6
2021-11-02 12:44:56.630,12868.62,8504.02
2021-11-02 12:44:59.630,12868.61,8509.56
2021-11-02 12:45:03.130,12873.48,8450.17
2021-11-02 12:45:06.430,12849.59,8321.62
2021-11-02 12:45:09.530,12830.48,8225.34
2021-11-02 12:45:12.607,12811.36,8168.2
2021-11-02 12:45:15.610,12796.71,8015.49
2021-11-02 12:45:18.610,12786.01,7957.83
2021-11-02 12:45:22.087,12777.89,7852.89
2021-11-02 12:45:25.210,12764.75,7771.83
2021-11-02 12:45:28.467,12747.64,7662.9
2021-11-02 12:45:31.610,12734.85,7589.22
2021-11-02 12:45:35.090,12723.34,7599.06
2021-11-02 12:45:38.387,12734.99,7591.03
2021-11-02 12:45:41.470,12746.71,7597.64
2021-11-02 12:45:44.590,12754.08,7584.67
2021-11-02 12:45:47.610,12753.44,7591.93
2021-11-02 12:45:51.007,12749.21,7586.14
2021-11-02 12:45:54.107,12744.39,7587.46
2021-11-02 12:45:57.210,12742.02,7598.24
2021-11-02 12:46:00.310,12740.47,7601.4
2021-11-02 12:46:03.607,12742.43,7588.25
2021-11-02 12:46:06.610,12741.48,7590.18
2021-11-02 12:46:10.230,12749.04,7587.76
2021-11-02 12:46:13.507,12750.02,7599.56
2021-11-02 12:46:16.610,12745.31,7589.21
2021-11-02 12:46:20.010,12748.37,7586.26
2021-11-02 12:46:23.287,12747.8,7583.13
2021-11-02 12:46:26.610,12752.32,7596.28
2021-11-02 12:46:29.610,12746.55,7584.93
2021-11-02 12:46:33.187,12747.52,7601.98
2021-11-02 12:46:36.530,12741.91,7581.06
2021-11-02 12:46:39.610,12742.72,7597.95
2021-11-02 12:46:43.047,12747.64,7596.42
2021-11-02 12:46:46.310,12742.72,7585.83
2021-11-02 12:46:49.410,12744.62,7591.13
2021-11-02 12:46:52.550,12746.54,7594.24
2021-11-02 12:46:55.610,12749.41,7583.01
2021-11-02 12:46:58.607,12742.73,7593.89
2021-11-02 12:47:01.607,12740.75,7605.04
2021-11-02 12:47:05.187,12744.11,7594.34
2021-11-02 12:47:08.287,12747.71,7588.72
2021-11-02 12:47:11.570,12743.48,7605.19
2021-11-02 12:47:14.607,12747.0,7582.98
2021-11-02 12:47:18.070,12747.38,7589.55
2021-11-02 12:47:21.327,12746.59,7589.84
2021-11-02 12:47:24.487,12746.12,7602.59
2021-11-02 12:47:27.567,12744.26,7589.47
2021-11-02 12:47:30.610,12745.07,7589.16
2021-11-02 12:47:33.610,12747.87,7590.3
2021-11-02 12:47:37.370,12749.18,7594.75
2021-11-02 12:47:40.430,12747.96,7583.31
2021-11-02 12:47:43.527,12747.43,7599.1
2021-11-02 12:47:46.610,12747.33,7584.63
2021-11-02 12:47:49.607,12744.36,7584.12
2021-11-02 12:47:52.607,12747.56,7597.25
2021-11-02 12:47:56.270,12745.68,7583.96
2021-11-02 12:47:59.547,12748.69,7594.93
2021-11-02 12:48:02.607,12743.34,7581.5
2021-11-02 12:48:06.010,12746.66,7600.5
2021-11-02 12:48:09.150,12744.73,7582.38
2021-11-02 12:48:12.307,12747.62,7595.53
2021-11-02 12:48:15.587,12747.57,7582.63
2021-11-02 12:48:18.610,12743.99,7595.58
2021-11-02 12:48:21.610,12741.9,7602.35
2021-11-02 12:48:24.607,12746.86,7586.39
2021-11-02 12:48:28.290,12747.73,7589.02
2021-11-02 12:48:31.587,12747.63,7598.81
2021-11-02 12:48:34.607,12745.01,7588.14
2021-11-02 12:48:38.187,12747.76,7595.59
2021-11-02 12:48:41.487,12746.72,7589.97
2021-11-02 12:48:44.607,12745.86,7602.63
2021-11-02 12:48:48.067,12746.56,7583.25
2021-11-02 12:48:51.307,12744.86,7596.05
2021-11-02 12:48:54.570,12745.68,7581.69
2021-11-02 12:48:57.607,12745.57,7599.66
2021-11-02 12:49:00.607,12747.75,7589.76
2021-11-02 12:49:04.207,12747.36,7592.56
2021-11-02 12:49:07.467,12747.39,7587.05
2021-11-02 12:49:10.607,12747.49,7599.13
2021-11-02 12:49:13.607,12746.69,7583.87
2021-11-02 12:49:16.607,12742.54,7581.12
2021-11-02 12:49:20.067,12744.83,7594.47
2021-11-02 12:49:23.167,12741.64,7581.55
2021-11-02 12:49:26.287,12744.72,7592.4
2021-11-02 12:49:29.607,12745.03,7587.4
2021-11-02 12:49:32.607,12747.42,7587.48
2021-11-02 12:49:35.607,12748.76,7590.47
2021-11-02 12:49:39.347,12747.33,7600.49
2021-11-02 12:49:42.587,12740.86,7582.38
2021-11-02 12:49:45.607,12747.71,7594.95
2021-11-02 12:49:48.607,12746.67,7581.73
2021-11-02 12:49:52.087,12747.05,7602.3
2021-11-02 12:49:55.167,12746.0,7589.29
2021-11-02 12:49:58.267,12745.44,7578.07
2021-11-02 12:50:01.567,12747.6,7584.62
2021-11-02 12:50:04.607,12747.72,7599.42
2021-11-02 12:50:08.067,12745.3,7583.52
2021-11-02 12:50:11.167,12747.15,7598.19
2021-11-02 12:50:14.287,12744.32,7586.04
2021-11-02 12:50:17.547,12741.16,7594.92
2021-11-02 12:50:20.607,12741.32,7601.72
2021-11-02 12:50:24.087,12742.17,7585.37
2021-11-02 12:50:27.367,12741.54,7585.29
2021-11-02 12:50:30.487,12747.73,7595.48
2021-11-02 12:50:33.607,12744.16,7584.87
2021-11-02 12:50:37.027,12747.65,7594.83
2021-11-02 12:50:40.127,12741.89,7581.26
2021-11-02 12:50:43.407,12741.37,7591.95
2021-11-02 12:50:46.567,12741.16,7603.17
2021-11-02 12:50:49.567,12741.36,7586.6
2021-11-02 12:50:53.187,12743.26,7592.21
2021-11-02 12:50:56.447,12746.95,7602.83
2021-11-02 12:50:59.567,12747.79,7582.28
2021-11-02 12:51:03.027,12746.53,7590.36
2021-11-02 12:51:06.287,12745.46,7590.56
2021-11-02 12:51:09.547,12743.24,7601.61
2021-11-02 12:51:12.607,12745.37,7584.95
2021-11-02 12:51:16.067,12741.44,7595.85
2021-11-02 12:51:19.287,12741.36,7583.66
2021-11-02 12:51:22.587,12741.52,7593.65
2021-11-02 12:51:25.607,12741.37,7602.87
2021-11-02 12:51:29.107,12741.34,7583.49
2021-11-02 12:51:32.387,12741.47,7587.16
2021-11-02 12:51:35.607,12746.14,7600.79
2021-11-02 12:51:38.627,12747.65,7583.7
2021-11-02 12:51:41.627,12746.87,7586.71
2021-11-02 12:51:44.607,12741.79,7595.75
2021-11-02 12:51:48.087,12746.32,7581.01
2021-11-02 12:51:51.187,12742.66,7601.71
2021-11-02 12:51:54.507,12741.92,7582.16
2021-11-02 12:51:57.607,12746.61,7590.92
2021-11-02 12:52:00.607,12744.07,7594.6
2021-11-02 12:52:04.007,12741.44,7581.18
2021-11-02 12:52:07.267,12747.79,7584.0
2021-11-02 12:52:10.367,12743.28,7591.02
2021-11-02 12:52:13.467,12745.95,7590.12
